epoch,epsilon,step,train_loss_epoch,train_loss_step,validation_loss_epoch,validation_loss_step
0,,0,,1.5653960704803467,,
0,,1,,0.3521677255630493,,
0,,2,,0.29515784978866577,,
0,,3,,0.28763821721076965,,
,,0,,,,0.3141619563102722
,,1,,,,0.3141619563102722
0,,3,,,0.3141619563102722,
0,1.4426381587982178,3,0.6250899434089661,,,
